0:calibrate satellite0 instrument0 groundstation2
1:calibrate satellite1 instrument1 groundstation1
2:calibrate satellite2 instrument2 groundstation1
3:switch_off instrument0 satellite0
4:switch_off instrument1 satellite1
5:switch_off instrument2 satellite2
6:switch_on instrument0 satellite0
7:switch_on instrument1 satellite1
8:switch_on instrument2 satellite2
9:take_image satellite0 groundstation1 instrument0 image1
10:take_image satellite0 groundstation1 instrument0 infrared2
11:take_image satellite0 groundstation2 instrument0 image1
12:take_image satellite0 groundstation2 instrument0 infrared2
13:take_image satellite0 groundstation4 instrument0 image1
14:take_image satellite0 groundstation4 instrument0 infrared2
15:take_image satellite0 phenomenon5 instrument0 image1
16:take_image satellite0 phenomenon5 instrument0 infrared2
17:take_image satellite0 phenomenon9 instrument0 image1
18:take_image satellite0 phenomenon9 instrument0 infrared2
19:take_image satellite0 planet10 instrument0 image1
20:take_image satellite0 planet10 instrument0 infrared2
21:take_image satellite0 planet6 instrument0 image1
22:take_image satellite0 planet6 instrument0 infrared2
23:take_image satellite0 planet7 instrument0 image1
24:take_image satellite0 planet7 instrument0 infrared2
25:take_image satellite0 star0 instrument0 image1
26:take_image satellite0 star0 instrument0 infrared2
27:take_image satellite0 star11 instrument0 image1
28:take_image satellite0 star11 instrument0 infrared2
29:take_image satellite0 star3 instrument0 image1
30:take_image satellite0 star3 instrument0 infrared2
31:take_image satellite0 star8 instrument0 image1
32:take_image satellite0 star8 instrument0 infrared2
33:take_image satellite1 groundstation1 instrument1 image1
34:take_image satellite1 groundstation1 instrument1 infrared2
35:take_image satellite1 groundstation1 instrument1 spectrograph0
36:take_image satellite1 groundstation2 instrument1 image1
37:take_image satellite1 groundstation2 instrument1 infrared2
38:take_image satellite1 groundstation2 instrument1 spectrograph0
39:take_image satellite1 groundstation4 instrument1 image1
40:take_image satellite1 groundstation4 instrument1 infrared2
41:take_image satellite1 groundstation4 instrument1 spectrograph0
42:take_image satellite1 phenomenon5 instrument1 image1
43:take_image satellite1 phenomenon5 instrument1 infrared2
44:take_image satellite1 phenomenon5 instrument1 spectrograph0
45:take_image satellite1 phenomenon9 instrument1 image1
46:take_image satellite1 phenomenon9 instrument1 infrared2
47:take_image satellite1 phenomenon9 instrument1 spectrograph0
48:take_image satellite1 planet10 instrument1 image1
49:take_image satellite1 planet10 instrument1 infrared2
50:take_image satellite1 planet10 instrument1 spectrograph0
51:take_image satellite1 planet6 instrument1 image1
52:take_image satellite1 planet6 instrument1 infrared2
53:take_image satellite1 planet6 instrument1 spectrograph0
54:take_image satellite1 planet7 instrument1 image1
55:take_image satellite1 planet7 instrument1 infrared2
56:take_image satellite1 planet7 instrument1 spectrograph0
57:take_image satellite1 star0 instrument1 image1
58:take_image satellite1 star0 instrument1 infrared2
59:take_image satellite1 star0 instrument1 spectrograph0
60:take_image satellite1 star11 instrument1 image1
61:take_image satellite1 star11 instrument1 infrared2
62:take_image satellite1 star11 instrument1 spectrograph0
63:take_image satellite1 star3 instrument1 image1
64:take_image satellite1 star3 instrument1 infrared2
65:take_image satellite1 star3 instrument1 spectrograph0
66:take_image satellite1 star8 instrument1 image1
67:take_image satellite1 star8 instrument1 infrared2
68:take_image satellite1 star8 instrument1 spectrograph0
69:take_image satellite2 groundstation1 instrument2 image1
70:take_image satellite2 groundstation1 instrument2 spectrograph0
71:take_image satellite2 groundstation2 instrument2 image1
72:take_image satellite2 groundstation2 instrument2 spectrograph0
73:take_image satellite2 groundstation4 instrument2 image1
74:take_image satellite2 groundstation4 instrument2 spectrograph0
75:take_image satellite2 phenomenon5 instrument2 image1
76:take_image satellite2 phenomenon5 instrument2 spectrograph0
77:take_image satellite2 phenomenon9 instrument2 image1
78:take_image satellite2 phenomenon9 instrument2 spectrograph0
79:take_image satellite2 planet10 instrument2 image1
80:take_image satellite2 planet10 instrument2 spectrograph0
81:take_image satellite2 planet6 instrument2 image1
82:take_image satellite2 planet6 instrument2 spectrograph0
83:take_image satellite2 planet7 instrument2 image1
84:take_image satellite2 planet7 instrument2 spectrograph0
85:take_image satellite2 star0 instrument2 image1
86:take_image satellite2 star0 instrument2 spectrograph0
87:take_image satellite2 star11 instrument2 image1
88:take_image satellite2 star11 instrument2 spectrograph0
89:take_image satellite2 star3 instrument2 image1
90:take_image satellite2 star3 instrument2 spectrograph0
91:take_image satellite2 star8 instrument2 image1
92:take_image satellite2 star8 instrument2 spectrograph0
93:turn_to satellite0 groundstation1 groundstation2
