source,destination,type_pre_eff,type_eff_eff,label
8,1,True,True,False
8,7,True,True,False
1,8,True,True,True
1,7,True,True,False
7,8,True,True,False
7,1,True,True,False
1,2,True,True,True
2,8,True,True,False
2,7,True,True,False
8,2,True,True,False
7,2,True,True,True
1,3,True,True,True
3,7,True,True,False
3,8,True,True,True
7,3,True,True,False
8,3,True,True,True
1,4,True,True,False
4,7,True,True,True
4,8,True,True,False
7,4,True,True,False
8,4,True,True,False
1,5,True,True,False
8,5,True,True,False
7,5,True,True,True
5,8,True,True,False
5,7,True,True,True
1,6,True,True,True
6,8,True,True,True
6,7,True,True,False
8,6,True,True,True
7,6,True,True,False
2,1,True,True,True
2,3,True,True,False
3,2,True,True,False
2,4,True,True,True
4,2,True,True,False
2,5,True,True,False
5,2,True,True,False
2,6,True,True,True
6,2,True,True,True
3,1,True,True,False
4,3,True,True,False
3,4,True,True,False
3,5,True,True,True
5,3,True,True,False
6,3,True,True,True
3,6,True,True,True
4,1,True,True,False
4,5,True,True,True
5,4,True,True,True
4,6,True,True,True
6,4,True,True,True
5,1,True,True,True
6,5,True,True,False
5,6,True,True,False
6,1,True,True,True
1,0,True,True,False
0,1,True,True,False
0,7,True,True,False
7,0,True,True,True
2,0,True,True,True
0,2,True,True,True
3,0,True,True,False
0,3,True,True,False
4,0,True,True,False
0,4,True,True,False
0,5,True,True,False
5,0,True,True,False
6,0,True,True,False
0,6,True,True,False
2,9,True,True,True
1,9,True,True,False
9,1,True,True,False
9,7,True,True,False
7,9,True,True,False
9,2,True,True,False
3,9,True,True,False
9,3,True,True,False
4,9,True,True,True
9,4,True,True,True
9,5,True,True,False
5,9,True,True,False
6,9,True,True,True
9,6,True,True,True
3,10,True,True,True
1,10,True,True,False
10,1,True,True,False
10,7,True,True,False
7,10,True,True,False
2,10,True,True,False
10,2,True,True,False
10,3,True,True,False
4,10,True,True,False
10,4,True,True,False
10,5,True,True,True
5,10,True,True,True
6,10,True,True,False
10,6,True,True,False
4,11,True,True,True
1,11,True,True,False
11,1,True,True,False
11,7,True,True,True
7,11,True,True,True
2,11,True,True,False
11,2,True,True,False
3,11,True,True,False
11,3,True,True,False
11,4,True,True,False
11,5,True,True,True
5,11,True,True,True
6,11,True,True,False
11,6,True,True,False
5,12,True,True,True
1,12,True,True,True
12,1,True,True,True
12,7,True,True,False
7,12,True,True,False
2,12,True,True,False
12,2,True,True,False
3,12,True,True,False
12,3,True,True,False
4,12,True,True,True
12,4,True,True,True
12,5,True,True,False
6,12,True,True,False
12,6,True,True,False
6,13,True,True,True
1,13,True,True,True
7,13,True,True,False
13,1,True,True,True
13,7,True,True,False
2,13,True,True,True
13,2,True,True,True
13,3,True,True,False
3,13,True,True,False
4,13,True,True,False
13,4,True,True,False
13,5,True,True,False
5,13,True,True,False
13,6,True,True,False
